Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bb8d304ed77badb2433037200447995466361fc930388234e303af8c8ef71599,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.164395,52.346949,On or near GOSHAWK CLOSE,E01018139,Huntingdonshire 009A,Suspect charged
86f5c234f3d665bead1220d304c6456d5102e5ca8b2573f38698bcfd1189009b,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.199454,52.330343,On or near Sports/Recreation Area,E01018151,Huntingdonshire 012E,Suspect charged
a612ca3b46ddc3153f5eb0123d71b6785b5b740bea4de66488c6b8176ec4d545,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Suspect charged
05891db8bc97606ab4b8cd97939ecc4d78bd2396cbdb2e08da8894d134b30b58,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111338,52.220289,On or near Supermarket,E01017949,Cambridge 002A,Suspect charged
7cf51b442a74054054a3fd563df6e4232846a7d275e41f4085b03580a65932d9,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.063760,52.316937,On or near WILFORD FURLONG,E01018304,South Cambridgeshire 001A,Suspect charged
03062ac35e3a7833e5b28027aecc49140bed5cd618ceba43caf319eff67054b2,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.169934,52.215584,On or near BERGHOLT CLOSE,E01017948,Cambridge 006F,Suspect charged
2b2b66f1b53ce7c3c11282600a56224a02cbda0bd114661a281967c57d9bc912,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.243319,52.243139,On or near FAIRHAVEN CLOSE,E01018011,East Cambridgeshire 009A,Suspect charged
158049b8401aa7330e4e75f2abfb3525a5343af24d590ad340ce98a995744078,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.243319,52.243139,On or near FAIRHAVEN CLOSE,E01018011,East Cambridgeshire 009A,Suspect charged
edd79024f4e156d11a2313e8e856dd52e308a6b16f3fd0eb02a6c766b7c0222f,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.266558,52.515070,On or near SHACKLETON WAY,E01018216,Huntingdonshire 001E,Suspect charged
8947a86f304b1b16d42a28e8d0882f69fc35a144c0b3a7dc6c78f100c40048eb,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136952,52.229908,On or near Supermarket,E01017977,Cambridge 001C,Suspect charged
773fb590fb2bd95a614c0016666fc5d197256febf40a4c99463995b3501a25cd,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.329427,52.287672,On or near GRANTCHESTER RISE,E01018015,East Cambridgeshire 008C,Suspect charged
ee251040d1722f90859e38afca3c5a8bc0b1eea0fe3f0b1716642e7ac17c65ef,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.388799,52.380535,On or near SPOONER'S DROVE,E01018041,East Cambridgeshire 007D,Suspect charged
3cb3e46a3bcc2bd98cce2793f5b1033964afda200d1ae76cab314bbd42f3e2de,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.088183,52.545802,On or near SCARGELL'S LANE,E01018077,Fenland 007A,Suspect charged
2402488cbafb7acf9d255dafc54e2c3a68d8ab5972d0f25ab1ddf45f7c22d293,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133041,52.154392,On or near DAVEY CRESCENT,E01018294,South Cambridgeshire 012C,Investigation complete; no suspect identified
559f66a07bdf6e650574b3414cbd7cbfa61f39a5a2d7324c5527727321c638a2,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.160365,52.177957,On or near BEAUMONT ROAD,E01017995,Cambridge 013D,Investigation complete; no suspect identified
ef8c8f6055b9326a6516a8395fa827db20a98cc5f848d290828fe5a5d589d782,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119393,52.650150,On or near LORDS LANE,E01018093,Fenland 003E,Investigation complete; no suspect identified
ae67c6b3d678d4f1d8e4612ec87ba9e1c624dbea1d24fa52c068b6056e2af867,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125708,52.202973,On or near CAMDEN COURT,E01032797,Cambridge 007G,Investigation complete; no suspect identified
9cf661f7e1205281f9926fa58460e1a42ac4dc695a9131794ae37c815453a113,2017-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.280210,52.406203,On or near SUMMERHAYES,E01018029,East Cambridgeshire 003C,Investigation complete; no suspect identified
