Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cfba85f5c22a48431e712fa71800ae65200fa6e20fabd0d01b04628b41036128,2017-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
0a0933dea822482389c27289dda0bd54a5a8463b8da5b421c034424889b45ae9,2017-03,City of London Police,City of London Police,,,No location,,,Formal action is not in the public interest
f8fd258d6ae384b49e725d85bc8d064b60acc9aee7a7310ad9b71ae3d075df25,2017-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
5b0480e2c89e77eafcdd1d752dc41cbba00d858abe33b375f6f907ab9a176b9d,2017-03,City of London Police,City of London Police,-0.085173,51.518680,On or near FINSBURY AVENUE,E01032739,City of London 001F,Suspect charged
50446c1c5eb2676d3138b89ad3ded9c5c58a731a4b3a7077c5e560aa146e756e,2017-03,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Suspect charged
9006be148d3a847008eb96ec805819babb7f3beed76fe04bd218b49d959ac99f,2017-03,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Suspect charged
f962f5d24f62565cc60fd6f511b2c82c73088da81d95d0b2f24787cf67a5c3b8,2017-03,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Suspect charged
06a20603d51d4f08a12946f90d0232076539bd17bd1f10fa793915721dc171f4,2017-03,City of London Police,City of London Police,-0.108283,51.517526,On or near Supermarket,E01032740,City of London 001G,Suspect charged
715f0ced4105ba45684a5226baaff41fe963af974137fbc6385cac0e4b0f9418,2017-03,City of London Police,City of London Police,-0.104001,51.513051,On or near APOTHECARY STREET,E01032739,City of London 001F,Suspect charged
c2b27b2f10386056c3d255c08a7ee115bd0de20648b278796f2f36bfdac3c95c,2017-03,City of London Police,City of London Police,-0.107926,51.516414,On or near BARTLETT COURT,E01032740,City of London 001G,Suspect charged
f18d9948fa5b87740abecdc63b69dfa610eb1340e8bf5a954e86a86294d2c963,2017-03,City of London Police,City of London Police,-0.085173,51.518680,On or near FINSBURY AVENUE,E01032739,City of London 001F,Suspect charged
54d993bf9eeb99e518b24923f2f4757f02d236ae3529103a70dcac88a6da5fcd,2017-03,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
a4fef5a3441e18b70ffe06f6c78d78e20797bedc49301272b3a42c94393d4b75,2017-03,City of London Police,City of London Police,-0.089838,51.516067,On or near COLEMAN STREET,E01032739,City of London 001F,Suspect charged
446bbfdf2714bb96881401d4259860c69bb73fed27332c576d79234d3fbb647f,2017-03,City of London Police,City of London Police,-0.106922,51.514204,On or near FLEET STREET,E01032740,City of London 001G,Suspect charged
429e0e3908c9fc4ec826b3813c90830a97bbe7077c8efecf657528d5c15565a8,2017-03,City of London Police,City of London Police,,,No location,,,Suspect charged
e56d4f38e2605ad9dfc87b789438046d443d382ece6560817f77f26744d353dd,2017-03,City of London Police,City of London Police,-0.093465,51.514463,On or near RUSSIA ROW,E01032739,City of London 001F,Suspect charged
e56d4f38e2605ad9dfc87b789438046d443d382ece6560817f77f26744d353dd,2017-03,City of London Police,City of London Police,-0.093465,51.514463,On or near RUSSIA ROW,E01032739,City of London 001F,Suspect charged
2f07bf6524717bb2dee8466d643a778aa0bf72f54b5acf44aa7dcb1989dd662f,2017-03,City of London Police,City of London Police,-0.088767,51.520303,On or near FINSBURY STREET,E01002704,Islington 023D,Suspect charged
29d5eadfd80a6bca944e1080d132e5b167162d8c463cb71fc7fbdfea136a3b23,2017-03,City of London Police,City of London Police,-0.088767,51.520303,On or near FINSBURY STREET,E01002704,Islington 023D,Suspect charged
2182a0885a4d1d1f1355bc90377d43319d0556bd06f63dbf8475aca420772021,2017-03,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Suspect charged
df7ea939619183a88098bd0c05b5092a489e3cf373bd1fb062a69eaba5380ef8,2017-03,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Suspect charged
d09db271fbefa0a4034d6dcfa44a25886985d6d7d651c2ffee5cf002b1bfe8e8,2017-03,City of London Police,City of London Police,-0.085310,51.518511,On or near ELDON STREET,E01032739,City of London 001F,Suspect charged
6f4c2a8832175645fd3f645ad63efe89681be6c9f7b3e6ea5ca63f0b183b975b,2017-03,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Suspect charged
540ce2a264f6d51846a96c73ee7c71e27b7ed3bb4dc1d4659173ec72e647d9cb,2017-03,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Suspect charged
92503d7099539aacabed00209b7ff6fe3d4b27b492075fed07ab4d2b5544ec71,2017-03,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Suspect charged
4d8e9e1c263a96e29763d34d4d26cdf46b05d33a5656d0eeb17c3361b54d1569,2017-03,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Suspect charged
9d3bf3c336be0fa623f0b30bb34092562ce26333af9d6ac5b9b71ea31ec7d422,2017-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Suspect charged
29514cb155ab70fcf12613bbf175371cba2eb8fca0b274ab4a009f370fcde10b,2017-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Suspect charged
209a21a810be4152422551c8b820f2345aba90bb028ddf2b8d3afeb1b473b33d,2017-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Suspect charged
68af5527837b04b251e7952d89aa320c3f839df7c7b29f70e11b2842e8929b09,2017-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Suspect charged
945bb8381f89db857ba75a06b8ce7c0a040352a0f39c9ce8c219ec6016b3b2e8,2017-03,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Suspect charged
c532d916156e706da083122f80c6224cfaefdb386284c6b71aa8150375766773,2017-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Suspect charged
006724129e38b131479ac24be625428afd0d6897dbf5f165f12c1a9b01840aa2,2017-03,City of London Police,City of London Police,-0.084566,51.517690,On or near BLOMFIELD STREET,E01032739,City of London 001F,Suspect charged
006724129e38b131479ac24be625428afd0d6897dbf5f165f12c1a9b01840aa2,2017-03,City of London Police,City of London Police,-0.084566,51.517690,On or near BLOMFIELD STREET,E01032739,City of London 001F,Suspect charged
d0a663faabb50f20f87e0ce3ae4e89d7ab688468546df0cc889177f8b8b12f59,2017-03,City of London Police,City of London Police,-0.108283,51.517526,On or near Supermarket,E01032740,City of London 001G,Suspect charged
4b18adefa63f9822c748f1be2fe4ba1af12829bffb9912e9a8095bc24cdb7c0c,2017-03,City of London Police,City of London Police,-0.079613,51.517231,On or near NEW STREET,E01032739,City of London 001F,Suspect charged
