Crime ID,Month,Longitude,Latitude,Last outcome category
caeef61879393808d0b0967d10ea0e943a5c4e4f286d0de2a61170b685a166b9,2017-01,0.11818900000000002,52.208890000000004,Investigation complete; no suspect identified
8e5600bb8e28afbf8e13e7ee0829eb379dfeab909420b08a819a968f173a1748,2017-01,0.12150899999999999,52.198391,Investigation complete; no suspect identified
b2b54e4bdc7f60ca7749516572dc3ccf63f473cf203550158f4c33265532da6b,2017-01,0.12595399999999998,52.200784000000006,Investigation complete; no suspect identified
037cbd19d63501472c9e92f7cc23a31e3c47f8f8964e81a4ea19d3fe38202981,2017-01,0.119789,52.204689,Investigation complete; no suspect identified
21af37c5a7bb7265e703c6ccc288fb9f0498d244cb80d57ef73e0d2c0e7a6c2f,2017-01,0.119789,52.204689,Investigation complete; no suspect identified
a74da3a62543ea38157c5c571d47d51ea484b48e32106716c1d78bd28a2b8235,2017-01,0.121011,52.203921,Investigation complete; no suspect identified
624e6f0e41e5435889b763c6b7335a999e8605f357e0879654f8a1ba35c8a34c,2017-01,0.129749,52.201183,Investigation complete; no suspect identified
cf3292ec7df437f7180118071abf94bde7c115b5b88eb8f40d11886e30fbef06,2017-01,0.119789,52.204689,Investigation complete; no suspect identified
787b26657b3340642758f67ce94e3a993486e7053c10d0c783fe304c57f21c6f,2017-01,0.12084400000000001,52.201334,Investigation complete; no suspect identified
535daca74a9a686f68ba558e06c21f5dcb606f17d7512e0abb11dd9f32a2ce2e,2017-01,0.126584,52.200790000000005,Investigation complete; no suspect identified
329d8210ecadcb5261100044ae2b66a561eb7c7454b773a1aed345f437ef20fb,2017-01,0.11921500000000002,52.209231,Investigation complete; no suspect identified
3f0dead378ba3768c4db66e9e5ae737e9225778fb678a3a5170136e4aadf720a,2017-01,0.134366,52.194922,Investigation complete; no suspect identified
ddd78e4cc96aec2f86cbe199b33707edc3ef1cac155847ca342549decfc31847,2017-01,0.138101,52.195601,Investigation complete; no suspect identified
ebb85473a172aaf271871d7ebc76d5558a2f9dec10eab96b6c6ca42f5a00fd9d,2017-01,0.138101,52.195601,Investigation complete; no suspect identified
075c46b9bed303c741a110512b5cbd37bd47705c4828b9f0ed4bdecec1077f6b,2017-01,0.138101,52.195601,Investigation complete; no suspect identified
64d0bd3c29ea036bc942e614a9574e4de281b356685e1db145a0d85ae464e3b2,2017-01,0.131946,52.201521,Investigation complete; no suspect identified
c7f86f51916acff24343ce1c69e68466e9499319f5d108b398dd5198373b6474,2017-01,0.139785,52.200192,Investigation complete; no suspect identified
d866f28fa47cd70426a5e875217010dbd1bc8bfd9a91f2187e52bd60dbeab0fb,2017-01,0.140843,52.201198,Investigation complete; no suspect identified
f0b364c1e22a5dd21fc772a900dabe72823d99ddcb89645cb4f2e82232e43ea9,2017-01,0.132986,52.203371999999995,Investigation complete; no suspect identified
5037dcc1fb2f8a199918a042218a7dbde79a1676fb65c88f9ecff626c14c7c13,2017-01,0.136415,52.204685999999995,Investigation complete; no suspect identified
8a6f942eec8b931bbc022b8e9ebb91c1b813a94a6207da0f3d838853fb584c30,2017-01,0.133596,52.202065999999995,Investigation complete; no suspect identified
c8e4f1a1373fd4bd70b261729fa76207e747c7c7fe9bcc4cf5fc3118390d6333,2017-01,0.133596,52.202065999999995,Investigation complete; no suspect identified
fb5a92eab3b2fa51b8a7e390d8f88df3678cf05e8a22505b0393a17c01b2a51f,2017-01,0.148846,52.202077,Investigation complete; no suspect identified
1b9fcdb4054e830a968a77c6b0d045a320bc6cc1032d596716b3d2b5a1832441,2017-01,0.14723599999999998,52.205101,Investigation complete; no suspect identified
5963bf1d0d5b0ec32baa74ce998d292afc22b61eaf865ff3fa839f41e7e95fcf,2017-01,0.157494,52.199024,Investigation complete; no suspect identified
