Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d119376afeafa1a4832aa24b06a678956434d1f7ff3b75ac577c9415f88905e3,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.124941,52.198257,On or near LENSFIELD ROAD,E01018005,Cambridge 012D,Investigation complete; no suspect identified
a3cb1ce863a11e59b6333aa6ffd3c2b42071f2590227ad503ed51f5a9539555e,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122570,52.203776,On or near Shopping Area,E01032797,Cambridge 007G,Investigation complete; no suspect identified
09e005f6caedc27a74d17401f0e497767c7a16c753bb6e96d40538e62db3046b,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.191688,52.606611,On or near DEERHURST WAY,E01015620,Peterborough 005D,Investigation complete; no suspect identified
d17e14f60ae95040042a33746559462e6cfc9e1ab8c0528444575f2444c3fdb8,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.266721,52.399763,On or near Shopping Area,E01018025,East Cambridgeshire 004B,Investigation complete; no suspect identified
8565e2798f6ff0cede2d047ae861b149982e26485dd7555c2dd191eae9882639,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121266,52.205885,On or near Shopping Area,E01032797,Cambridge 007G,Investigation complete; no suspect identified
ab07aecfb1bd9006ec0be770810e13f9ff36f5252fa3594cb4b2cb955b1c5b0c,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.156702,52.182071,On or near GODWIN WAY,E01017994,Cambridge 013C,Investigation complete; no suspect identified
1c84f96614cff863d49d0e6558be9049fa62ededb84b77031c6d8078a1112b13,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123106,52.214089,On or near CROFT HOLME LANE,E01018009,Cambridge 004D,Investigation complete; no suspect identified
752548a296d12e0b854e769fdc6e33bc670a812819067e42435bbc711008c702,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127744,52.225074,On or near Supermarket,E01017978,Cambridge 001D,Investigation complete; no suspect identified
7d9aa7a806a7ae364557b346caaae0df8030d8f692356c3c5d1d1acef41f5626,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127744,52.225074,On or near Supermarket,E01017978,Cambridge 001D,Investigation complete; no suspect identified
70c6fca35263de3412fb7b6cc7c49dd716c2b8fd5e4f2f1c66adfce01a737207,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284534,52.591935,On or near FLAXLAND,E01015594,Peterborough 011C,Investigation complete; no suspect identified
e491185e0a20eb5badb004dd5dec8825c39b92009bd611af869b89ce36bc9437,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119079,52.205151,On or near LION YARD,E01032797,Cambridge 007G,Investigation complete; no suspect identified
05255d5ab71d395a524637f4a0125a750757d1cc73d0cb143376881ee5bf0336,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119789,52.204689,On or near GUILDHALL STREET,E01032797,Cambridge 007G,Investigation complete; no suspect identified
8da24ef5e5dfa9b044e8d0fc6f2ef82dec3856cf563a81f84dd81972451b13ae,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146080,52.226370,On or near SCARSDALE CLOSE,E01017971,Cambridge 003B,Investigation complete; no suspect identified
3ecbd6a149bb945db45dfdc488539ce6234e540f100b342c1a44c4e37d84e772,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145439,52.210331,On or near NEWMARKET ROAD,E01017943,Cambridge 006A,Investigation complete; no suspect identified
8560f194e9b1c4658f6f7b985dd411493619da3f07ccd8a1d38fb05b612c3204,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129337,52.203285,On or near PARKSIDE,E01032797,Cambridge 007G,Investigation complete; no suspect identified
476293f155d3a15593261eefcd59c124ad33559b6670e81f2ff9821aed62ca4b,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121266,52.205885,On or near Shopping Area,E01032797,Cambridge 007G,Investigation complete; no suspect identified
971038f435eaa5570290ad0134103df6ccb2f4a13541ee8f12e22daefa768964,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.070597,52.214232,On or near STABLE YARD,E01033115,South Cambridgeshire 020C,Investigation complete; no suspect identified
7aa9740d05232051be0bd3228c424be3fed7bbd5c637914a107e645673d25876,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132986,52.203372,On or near BRADMORE LANE,E01017991,Cambridge 008E,Investigation complete; no suspect identified
b5182d450df1288b8073f0f95c83f76e99b8205e90df9a93a0bf18c6d2c24096,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118901,52.218310,On or near GARDEN WALK,E01018009,Cambridge 004D,Investigation complete; no suspect identified
e8d659dc055bdf28491a5f4c934d605af32688be479447d2c0eaec1475f5c355,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136876,52.218264,On or near Hospital,E01017973,Cambridge 003D,Investigation complete; no suspect identified
5509911db8a50475250317d1bac780129f10e73b0b32ae5396cb8cc24441453c,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121266,52.205885,On or near Shopping Area,E01032797,Cambridge 007G,Investigation complete; no suspect identified
8cc5ccd217177bb1e53fd358434d104d3e3cac3fecd9a25a9cdc265b94046899,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121326,52.204688,On or near Nightclub,E01032797,Cambridge 007G,Investigation complete; no suspect identified
a74393afe3b1fdae89852c42c72c2f68d31969e8758091d92284b0c1961b8532,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121266,52.205885,On or near Shopping Area,E01032797,Cambridge 007G,Investigation complete; no suspect identified
103069c23621f4d5d41cd855758ebb45008554d52ae93b06ad237110430c1987,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.267139,52.400178,On or near Supermarket,E01018025,East Cambridgeshire 004B,Investigation complete; no suspect identified
1ebaa3d1042e17ff97e36b53837a17cc0f6cb670f560859ba6827a6739f89917,2017-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157494,52.199024,On or near Petrol Station,E01017999,Cambridge 009C,Investigation complete; no suspect identified
