Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4ef9534407462ff839fe40710baab90c090ef45d4c1cc13b7abf74b8437d26a5,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.231894,52.543365,On or near A605,E01018212,Huntingdonshire 001A,Offender given a caution
461f85d283d6cc481543cbe7b1d9d1da995f20b93dfa1815830894d2555de319,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140868,52.194723,On or near RUSTAT AVENUE,E01017966,Cambridge 010B,Unable to prosecute suspect
9709d81935443cb18e3d471116a3932ab473fc936e6440e79d37535247bf87d9,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.087829,52.549216,On or near ACRE ROAD,E01018087,Fenland 009C,Local resolution
166c22245cf96ae70c5e4709659b4081194f1a0491e0665899823a8db730444f,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121266,52.205885,On or near Shopping Area,E01032797,Cambridge 007G,Investigation complete; no suspect identified
b91a1d7b60f94cc80aff8365955f5f0606d055841da735387a01cafca9aed597,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137010,52.190855,On or near CLIFTON WAY,E01017966,Cambridge 010B,Suspect charged
ba7d6b1c79bef7a54081ce320a0fb5fb334b8fbcb67c428ae0deb6a58252bf84,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.285897,52.583863,On or near DRAYTON,E01015595,Peterborough 011D,Unable to prosecute suspect
6342147d8e9a4328da321a19cdcff411abfdff8798d65eb50e01eb5f2c90a104,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.173175,52.196803,On or near BRAYBROOKE PLACE,E01017962,Cambridge 011D,Unable to prosecute suspect
81fd44a82baeac49a71530ae40b4c1268c1ad581b6a681ae0cc69fe312543aef,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.207657,52.590589,On or near LAVINGTON GRANGE,E01015614,Peterborough 013D,Unable to prosecute suspect
0acf53eb3b8a7b93fc12e5bfa7d7308a1189210b8f5498c9da5c07eb99e82ef1,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.154116,52.212097,On or near Sports/Recreation Area,E01017945,Cambridge 006C,Investigation complete; no suspect identified
1c8d62ec05d3b48e441bd208c1fccb1bf8df821225102754fb8324ebf20b8166,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.053996,52.217260,On or near STERLING WAY,E01033119,South Cambridgeshire 020E,Investigation complete; no suspect identified
32a24e3a2e548befe16232520aef4b9d49515830a42ae5cde6a18419c7aaf0a9,2017-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.112756,52.173362,On or near Parking Area,E01018002,Cambridge 012A,Investigation complete; no suspect identified
