Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e127f4a833272a8cb862b4ea9cd6e6ddcc02ee609e86ec78c75d343acc81fdc0,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129337,52.203285,On or near PARKSIDE,E01032797,Cambridge 007G,Offender given a drugs possession warning
ed3a0fa912da0f03f55495491a276200a0c1a216c10d014e27ca8396427fb143,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127754,52.226495,On or near Parking Area,E01017978,Cambridge 001D,Unable to prosecute suspect
b9401f49943e71699b947f5b6a64b6573fa05344a2f5ad306b4c0a76c55355b4,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144691,52.226404,On or near COOK CLOSE,E01017976,Cambridge 001B,Unable to prosecute suspect
acb5a6c921be73aaecc89d5d924af8bf010d2ce4b0df645585287201f6f2e580,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.077984,52.343426,On or near BARLEY CLOSE,E01018162,Huntingdonshire 011B,Formal action is not in the public interest
0e59f9723d4c411a085d421ca2033eb9076133f8b5e803051806e8a45b35988f,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129460,52.207069,On or near FAIR COURT,E01017983,Cambridge 007C,Investigation complete; no suspect identified
27c4011849caec8b519bd0d1f325899c989fd71d34c9e61a2a6acea4efb9c7cd,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,On or near Hospital,E01015691,Peterborough 015E,Investigation complete; no suspect identified
79d2378ce598ffd82948dd60f3f1aea93f9e59c0d7fe94a6f891e270ac45d68d,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229945,52.576413,On or near BUCKLE STREET,E01015612,Peterborough 014D,Investigation complete; no suspect identified
c97f57f1d72dbf2af4292812a538738f7a821d06fe2e5b4303853481301b1540,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.158530,52.664333,On or near POST OFFICE LANE,E01033112,Fenland 003I,Unable to prosecute suspect
22f58011b057226983a0ce2f221dad2c8e26c759dc2011a0397295b3f5b99206,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.155671,52.196144,On or near BROOKFIELDS,E01017999,Cambridge 009C,Investigation complete; no suspect identified
26efdb755e374c941a9b82ac0918a984450a568e8027ff6bd68f3906cd78f84d,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243552,52.606304,On or near PASTON RIDINGS,E01015658,Peterborough 007E,Investigation complete; no suspect identified
244dcd973e4901830913b4e06f99894d882e16f2086617e03c17c06ddd9f32e5,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.244141,52.563516,On or near REGAL PLACE,E01015621,Peterborough 017A,Local resolution
45b76b9556faeaf195830398182df6239526bcf9434da06be95b8c4be7da1ad1,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119079,52.205151,On or near LION YARD,E01032797,Cambridge 007G,Unable to prosecute suspect
39615af0b0a8ebb8c5850731e6e8fe707fe07f349ac592e7d35e29a7299741f5,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.226339,52.561533,On or near NORTH STREET,E01015666,Peterborough 017D,Unable to prosecute suspect
8309ca63f6a1d381270472d3de0d797381ad6a51a8d7a66e86dfae00c0482920,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.226621,52.535527,On or near FIELD TERRACE,E01018212,Huntingdonshire 001A,Unable to prosecute suspect
ed23e78affe67d934ce20eb127099b7a3ca429b3b6c87b36f8998faf848fcb39,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127852,52.217223,On or near MILTON ROAD,E01018008,Cambridge 004C,Unable to prosecute suspect
5a2b16926152d0dd0c04de97ab3d83c075f1192bf0b47118bfa5111bebaf79d8,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120687,52.165747,On or near REED CLOSE,E01018003,Cambridge 012B,Unable to prosecute suspect
6a5d89c679375f7b421740a914880d3bbfd06e5d25b5ee2ee3c383ee9ceb097d,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.171102,52.216704,On or near RACHEL CLOSE,E01017948,Cambridge 006F,Unable to prosecute suspect
1805d300e4b18f71348a3b6038a80360dcaf5e3d8af17803c6f0ff272dd586f1,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.263349,52.578490,On or near MAYOR'S WALK,E01015692,Peterborough 016E,Unable to prosecute suspect
ada60e0aaa7ca5ac634b8536a25d0c758ac9df63ebbf97e788356b14a8369a3b,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.258605,52.595036,On or near LINCOLN ROAD,E01015632,Peterborough 010C,Unable to prosecute suspect
843dbfca1084c9b9fa0632d0f022182c0665ad3e272c6dbb4f74caa4b0d762a1,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.171965,52.212804,On or near JACK WARREN GREEN,E01017948,Cambridge 006F,Unable to prosecute suspect
10c83dd751056e04b5045f6c8322df513a36623490c61693391aa6677c9a20ad,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.282561,52.603873,On or near OUTFIELD,E01015593,Peterborough 009A,Unable to prosecute suspect
08cf2f61665b00a1346b730ef24bb18be41be2f7e07a840646845f1fe534e997,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.282120,52.441364,On or near PARK ROAD,E01018195,Huntingdonshire 004E,Unable to prosecute suspect
1d033c0168911c35e21a7acf8eb8b5893b111919f27f9b8f5599521b2e363cb5,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.248777,52.564538,On or near TOWER STREET,E01015622,Peterborough 016A,Unable to prosecute suspect
6ea77a288492ccf710fe40311ecfa125a8b9afde311c4731e1beb7d6ce6ac2ef,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133320,52.228984,On or near CAMPKIN ROAD,E01017975,Cambridge 001A,Unable to prosecute suspect
c321a80cde609c801d29375affbb623bb7ba922ffc596f516e4544b81621fbb5,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.252035,52.556809,On or near CELTA ROAD,E01015623,Peterborough 017B,Unable to prosecute suspect
1e066ba5a0aad1eb636532554d3b951399afedd5d851b3e63fa19802f23514a0,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.156573,52.671139,On or near NORTH END,E01018093,Fenland 003E,Unable to prosecute suspect
01326e5bd9bedd3a3ad03b0ae02e34229dc0da29fc97165fbb25e1745eef84c5,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157259,52.665561,On or near EXCHANGE SQUARE,E01018093,Fenland 003E,Unable to prosecute suspect
02972a6d75df38f69fc58bbffce207dfe3099ccee6112f69357a18e417422cb8,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.275982,52.631145,On or near SOBRITE WAY,E01015681,Peterborough 002C,Unable to prosecute suspect
ce8f75355b80375b47e141cebd4867c4c6801e00cd4052f7e47cc4c421b3d189,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.105632,52.173633,On or near GRANTCHESTER ROAD,E01018002,Cambridge 012A,Unable to prosecute suspect
89a158ac5b6764a1751dcd39da999066d3f3b7950e498f23f47082e47e03c9cc,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.255545,52.559800,On or near GORDON AVENUE,E01033182,Peterborough 016G,Unable to prosecute suspect
808ee30f9eeb5b987b4d58217f4885a3f9faa6a34762476803e47ea7bf6eef96,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.179147,52.187872,On or near PEN CLOSE,E01017963,Cambridge 011E,Unable to prosecute suspect
e7a509bec8da79247086808c5212b36e95fb5f404d5e621f06c231e50f766c6e,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144346,52.218947,On or near PRIMARY COURT,E01032802,Cambridge 003G,Unable to prosecute suspect
a35c08c90ab595010c64f4dd106807e9d155bccf6c743630bfe7be919b31bc03,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144346,52.218947,On or near PRIMARY COURT,E01032802,Cambridge 003G,Unable to prosecute suspect
e804f616fd763125319f72896b0e7d91d760af056678d34df8911eeaa8ec5e9b,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144346,52.218947,On or near PRIMARY COURT,E01032802,Cambridge 003G,Unable to prosecute suspect
110ba91c52ff6220f56a381971b39a5ab7db3604a3ad99a9e8150ac2c4ec9eef,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.087327,52.550762,On or near GRAYS LANE,E01018087,Fenland 009C,Unable to prosecute suspect
45d8e5b81b4d6ec6bcbe47e458aff94f03d93e5100b2b14b8cc83a294e89844f,2017-08,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132942,52.204911,On or near Parking Area,E01017983,Cambridge 007C,Unable to prosecute suspect
